total_mentions;total_followers;total_medals;year;participant_id
22765;22226;0;2020;987
24154;21772;0;2016;988
20496;20105;0;2012;989
24891;17028;0;2020;990
26928;30889;0;2020;991
17949;18785;0;2020;992
17522;23681;0;2020;993
20434;12777;1;2016;994
18358;29384;0;2012;994
16535;17488;0;2016;995
20823;19040;0;2012;995
27164;27621;0;2020;996
24820;24993;0;2012;997
24859;27519;0;2016;998
17400;26403;0;2016;999
15645;29391;0;2016;1000
29007;32230;1;2016;1001
28830;31634;0;2016;1003
22708;17379;0;2016;1004
20257;17759;0;2012;1004
24296;23975;2;2020;1005
16547;27348;0;2020;1006
26981;15931;0;2020;1007
19769;18673;0;2020;1008
15881;22727;0;2020;1009
28129;20323;0;2016;1010
26192;25203;0;2012;1010
21903;22857;0;2020;1011
19356;20991;0;2012;1012
26601;23123;0;2020;1013
26761;16687;0;2012;1014
27877;24363;0;2016;1015
29958;30182;0;2012;1015
24031;23500;0;2020;1016
20017;13985;0;2016;1017
22230;20240;0;2016;1018
28905;32391;0;2012;1018
22139;23131;0;2020;1019
28290;20687;0;2012;1020
15247;21212;0;2012;1021
20593;23259;0;2016;1022
22035;23501;0;2020;1023
29797;20991;0;2012;1024
18141;22170;0;2016;1025
21615;24249;0;2020;1026
23118;26244;1;2020;1027
17461;25285;0;2012;1028
25811;24329;0;2016;1028
23587;20819;1;2020;1029
16141;27978;0;2012;1030
17895;19302;0;2020;1031
28501;21674;0;2020;1032
21930;26962;0;2016;1033
26882;27627;0;2012;1033
27116;16455;0;2012;1034
16448;21110;0;2016;1035
28549;19582;0;2020;1036
18656;21874;0;2016;1037
16268;23269;0;2020;1038
18976;17724;0;2016;1039
29602;30358;0;2012;1039
21842;14939;0;2016;1040
26506;30271;0;2012;1041
27134;22007;0;2020;1042
20324;24624;0;2020;1043
24236;27123;0;2020;1044
21396;20364;0;2020;1045
27968;22608;0;2012;1046
26113;25114;1;2016;1047
24466;13505;0;2012;1047
20020;18861;0;2012;1048
23092;24156;1;2016;1049
22620;25949;0;2012;1049
24582;18110;0;2016;1050
28244;20902;0;2020;1051
16488;20572;0;2016;1052
24627;22099;0;2012;1053
19660;21717;1;2020;1054
25074;16686;0;2012;1055
22483;15179;0;2012;1056
18221;23699;0;2012;1057
15112;19167;0;2016;1058
28809;23187;0;2012;1058
24462;25115;0;2016;1059
20713;31546;0;2020;1060
17617;19998;0;2016;1061
23865;24623;0;2012;1061
16795;21253;0;2012;1062
29544;19979;0;2016;1063
29002;21427;1;2016;1064
21755;22468;0;2012;1065
15932;30743;0;2012;1066
15960;27453;0;2012;1067
21957;15293;0;2016;1068
23885;27485;0;2012;1068
22282;23722;0;2020;1069
17211;12644;0;2012;1070
22891;20565;0;2012;1071
15116;23560;0;2020;1072
26282;18833;0;2016;1073
22408;17251;0;2012;1073
25057;28984;1;2016;1074
24816;18771;0;2016;1075
19853;28943;0;2012;1075
20577;18513;0;2016;1076
23810;26298;0;2012;1076
19505;18498;0;2020;1077
17849;19470;0;2012;1078
19261;18912;0;2020;1079
18488;22240;0;2020;1080
19495;19252;0;2020;1081
21667;25181;0;2012;1082
24299;24575;0;2016;1083
19284;18700;0;2012;1084
23226;23294;0;2016;1085
22957;27217;0;2012;1085
22495;23245;0;2020;1086
18719;17452;0;2020;1087
20263;21247;0;2016;1088
25677;28850;0;2012;1089
18725;20357;0;2016;1090
16495;18381;0;2012;1090
20855;22931;0;2016;1091
15308;21199;0;2020;1092
27941;21900;0;2012;1093
24866;28805;1;2016;1094
21513;21565;0;2020;1095
18493;20211;0;2012;1096
24310;26428;0;2020;1097
25271;29647;0;2020;1098
18004;30052;0;2016;1099
15242;21955;0;2016;1100
17263;18709;0;2020;1102
19624;18470;0;2016;1103
25010;15736;0;2012;1104
18797;25702;0;2020;1105
25965;20135;0;2020;1106
21339;21950;0;2020;1107
24422;18421;0;2012;1108
25087;21466;0;2020;1109
16081;19226;0;2020;1110
25437;21233;0;2020;1111
19813;19942;2;2020;1112
26080;20658;0;2012;1113
26266;14018;0;2012;1114
27285;22814;0;2016;1115
18901;20571;0;2020;1116
18321;19867;0;2020;1117
23945;28641;0;2020;1118
25632;22186;1;2016;1119
29664;15656;1;2020;1120
24559;26052;0;2016;1121
20695;17226;0;2012;1122
15895;26259;0;2012;1123
19333;22133;0;2020;1124
19005;22511;0;2020;1125
28567;21578;0;2020;1126
19036;30230;0;2012;1127
22964;21164;0;2012;1128
28623;27622;0;2016;1129
17754;25951;0;2020;1130
20425;18102;0;2020;1131
21682;19732;0;2016;1132
27886;22163;0;2016;1133
27514;23629;0;2020;1134
29351;18573;0;2016;1135
18519;27258;0;2016;1136
15499;27906;0;2012;1136
15786;16527;0;2012;1137
16109;16529;0;2012;1138
20424;20895;0;2020;1139
18956;28394;0;2016;1140
25200;21980;0;2016;1141
16736;24593;0;2020;1142
17132;26542;1;2020;1143
25165;21427;0;2016;1144
24405;15915;0;2012;1144
28415;21596;0;2012;1145
23462;30688;0;2016;1146
29221;21925;0;2012;1146
19420;29978;0;2012;1147
20068;21781;0;2016;1148
17717;25689;1;2020;1149
18210;16962;0;2020;1150
23365;24794;1;2016;1151
21868;19307;0;2012;1151
22335;17145;0;2020;1153
27590;30183;0;2016;1154
20329;31200;0;2012;1154
18189;20903;0;2020;1155
15535;27050;0;2012;1156
20378;15493;0;2016;1157
19496;29824;0;2016;1158
22032;23383;0;2020;1159
28524;17760;0;2020;1160
19188;16899;0;2020;1161
21430;27527;0;2020;1162
15659;28472;0;2012;1164
24334;21822;0;2012;1165
26069;23145;0;2012;1166
18844;25265;1;2020;1167
18943;19262;1;2016;1167
29384;19587;1;2012;1167
24778;29210;0;2016;1168
22462;29384;0;2012;1168
21084;21822;0;2012;1169
25330;19422;0;2016;1170
18956;21436;0;2012;1170
22773;17442;0;2016;1171
20468;25323;0;2012;1171
25898;19278;0;2020;1172
22655;21764;0;2012;1173
26609;16051;0;2016;1174
25931;19070;1;2016;1175
22852;19758;1;2012;1175
24622;27097;0;2020;1177
15951;16101;0;2016;1178
28632;22572;0;2016;1179
15280;22278;0;2016;1180
23604;17696;0;2020;1181
24264;23706;0;2016;1182
16010;13635;1;2016;1183
20113;14347;0;2012;1184
22504;21130;0;2012;1185
20473;14236;0;2012;1186
23069;32371;0;2012;1187
19890;27802;0;2012;1188
28269;20551;0;2016;1189
24246;18687;0;2016;1190
18759;15499;0;2020;1191
28548;22939;0;2020;1192
15480;23907;0;2016;1193
15525;22085;1;2016;1194
17911;13727;0;2012;1194
25984;22067;0;2020;1195
17250;24819;0;2020;1196
27845;19312;1;2016;1197
19525;23783;0;2016;1198
15516;18263;0;2012;1198
16696;19695;0;2020;1199
25981;22202;0;2012;1200
29058;17594;0;2012;1201
21625;19408;0;2012;1202
24727;24414;0;2012;1203
26332;22342;1;2016;1204
26217;20207;0;2016;1205
25102;14281;0;2020;1206
19765;22459;0;2016;1207
19816;24317;0;2016;1208
24753;22280;0;2012;1208
24872;21544;0;2012;1209
28291;27014;0;2020;1210
21426;13374;1;2016;1211
28832;12580;0;2020;1212
28199;16849;0;2012;1213
19800;23379;0;2012;1214
24224;28927;0;2012;1215
25747;18607;0;2012;1216
21153;28495;0;2012;1217
19637;23358;0;2016;1218
24845;23067;0;2012;1218
22981;22714;0;2020;1219
28579;24884;0;2020;1220
20740;22401;0;2020;1221
24502;21721;0;2020;1222
25844;27587;3;2016;1223
17642;26205;0;2020;1224
17792;19468;0;2012;1225
25862;26500;0;2016;1226
17002;22168;0;2016;1227
22005;27312;0;2012;1227
28401;19867;0;2016;1228
28061;20948;0;2016;1229
27894;20786;0;2012;1229
20935;22876;0;2012;1230
29728;13981;0;2016;1231
26197;16804;0;2020;1232
24161;20074;0;2020;1233
16880;25662;0;2016;1234
23494;18058;0;2012;1234
29813;17395;0;2012;1235
27525;15496;1;2016;1236
20191;19632;0;2012;1236
22861;29420;0;2016;1237
20557;15443;0;2016;1238
22645;28730;0;2016;1239
29224;16377;0;2012;1239
21687;19211;0;2012;1240
17954;24819;0;2016;1241
29129;26261;0;2016;1242
22261;26065;0;2012;1242
17677;23672;0;2020;1243
23044;16413;0;2020;1244
18375;25219;0;2016;1245
27806;24190;1;2012;1245
25217;23684;1;2016;1246
21427;27293;0;2012;1247
21652;18314;0;2012;1248
25716;28015;1;2020;1249
19245;20394;0;2016;1250
16075;19872;0;2012;1250
29612;27794;0;2012;1251
17822;22171;0;2020;1252
17682;29420;0;2016;1253
18644;23047;0;2016;1254
16117;22573;0;2020;1255
20050;20158;0;2020;1256
23230;22484;0;2020;1257
16894;20396;0;2016;1258
19299;22368;3;2012;1258
17911;15388;0;2016;1259
24199;23085;0;2020;1261
17351;21539;1;2016;1262
23039;24875;0;2012;1263
15244;18324;1;2016;1264
20149;22685;0;2016;1265
16563;13467;0;2020;1266
15438;28234;0;2016;1267
18442;26578;0;2020;1268
25600;26347;1;2016;1270
22160;22344;0;2012;1270
28053;20085;0;2016;1271
26298;20625;0;2012;1271
28736;15121;0;2016;1272
18053;23099;1;2020;1273
29989;15580;0;2016;1274
16982;24233;0;2012;1274
18151;19811;0;2020;1275
16293;29168;0;2016;1276
19624;24544;0;2020;1277
22329;26803;0;2012;1278
28052;14770;0;2012;1279
17059;19001;1;2016;1280
24846;18181;0;2012;1281
25876;26469;0;2016;1282
18573;21591;0;2016;1283
15985;26480;0;2012;1283
19504;25832;0;2020;1284
20484;20780;1;2016;1285
26104;18185;0;2012;1286
18624;24936;0;2012;1287
29629;18960;0;2020;1288
21837;22808;0;2012;1289
21774;17733;0;2020;1291
29346;24845;0;2012;1292
26499;24749;1;2016;1293
24918;27374;0;2012;1294
17039;19840;0;2020;1295
27320;21725;1;2016;1296
16640;28018;0;2012;1296
27856;20210;0;2012;1297
15557;18341;0;2020;1298
29305;27949;0;2020;1299
15728;26795;0;2012;1300
21736;24842;0;2016;1301
15127;20355;0;2012;1301
17260;29423;1;2016;1302
24695;15632;0;2020;1303
15209;22141;0;2012;1304
20055;24755;0;2020;1305
23480;15191;0;2016;1306
25575;25279;1;2020;1307
27870;23070;0;2012;1308
22599;20043;0;2016;1309
26289;21337;0;2020;1310
16236;26223;0;2016;1311
21838;18690;0;2012;1311
22480;23064;0;2016;1312
16144;21133;0;2012;1313
16289;18339;0;2016;1314
26553;22627;0;2012;1314
25238;16119;1;2012;1315
15169;17274;0;2012;1316
16399;31892;0;2012;1317
27799;23364;0;2016;1318
19745;16682;0;2012;1319
22019;16678;0;2012;1320
23300;25182;0;2020;1321
19994;22808;0;2016;1322
26093;30668;1;2020;1323
16311;26402;0;2012;1324
29471;26886;0;2020;1325
25100;21967;0;2020;1326
29627;26019;0;2012;1327
21531;19681;0;2012;1328
22943;16945;0;2016;1329
24829;24266;0;2020;1330
26372;23034;0;2020;1331
24117;23298;0;2020;1332
28315;22652;0;2020;1333
20538;24415;0;2020;1334
25805;14175;0;2020;1335
22910;14176;1;2020;1336
26659;28330;0;2020;1337
27422;24087;1;2012;1338
18590;17680;0;2016;1339
18528;26072;0;2016;1340
17660;28265;1;2012;1340
26761;26796;0;2020;1341
16324;23041;0;2012;1342
29664;23373;0;2016;1343
18397;24384;0;2012;1343
29364;17630;0;2016;1344
29923;16930;0;2016;1345
17808;24121;0;2020;1346
22173;25773;0;2012;1347
22194;20099;0;2020;1348
29256;17912;0;2020;1349
20508;24274;0;2012;1350
28127;21462;1;2020;1351
18775;29551;1;2020;1352
16032;25440;0;2020;1353
17778;25447;0;2020;1354
19771;28289;0;2012;1355
26996;22356;0;2016;1356
20574;25639;0;2020;1357
15648;23011;0;2016;1358
17312;18070;1;2016;1359
25485;22289;0;2016;1360
17258;26646;0;2016;1361
16417;26591;0;2012;1361
16279;25814;0;2016;1362
29794;20032;0;2020;1363
23838;25529;0;2012;1364
25777;24238;1;2016;1365
17762;17939;0;2016;1366
25306;18849;0;2012;1366
17203;25331;0;2020;1367
21029;21859;0;2016;1368
22396;21399;0;2012;1368
17591;21074;0;2016;1369
22968;14213;0;2020;1370
28418;21951;0;2020;1371
21592;26830;0;2020;1372
15036;21522;0;2016;1373
26409;23001;0;2016;1374
15142;16309;0;2016;1375
29166;15483;1;2020;1376
24165;22950;0;2016;1377
21709;18796;1;2016;1378
29364;21437;0;2012;1378
16690;26605;0;2016;1379
21111;23071;0;2012;1379
19098;29178;0;2016;1380
21120;28998;1;2012;1380
29601;22178;0;2016;1381
26391;26120;0;2012;1382
16973;25308;0;2016;1383
23775;20745;0;2012;1383
22485;20627;0;2012;1384
23401;23150;0;2020;1385
25184;24318;1;2020;1386
16694;15908;0;2020;1387
29129;26261;0;2016;1388
22261;26065;0;2012;1388
27764;28778;1;2016;1389
15621;15654;0;2020;1390
24113;15727;0;2012;1391
25989;19864;1;2016;1392
26931;22541;0;2012;1392
17632;22724;0;2012;1393
24658;25044;0;2020;1394
23009;26529;0;2012;1395
22291;27306;2;2016;1396
24807;23762;0;2012;1396
27553;24680;1;2020;1397
26544;22163;0;2020;1398
23173;19180;0;2016;1399
18183;25461;0;2012;1399
25417;24729;0;2016;1401
21442;20282;0;2020;1402
25568;19981;0;2016;1403
15514;27654;0;2012;1404
24479;14183;0;2012;1405
20368;29113;0;2012;1406
23669;22189;0;2016;1407
21819;23267;0;2020;1408
19213;21959;0;2012;1409
28496;22880;0;2016;1410
28682;16712;0;2012;1410
19714;29156;0;2020;1411
23469;22315;0;2016;1412
22043;29188;0;2016;1413
16208;29369;0;2012;1413
15603;20153;0;2020;1414
24343;17843;0;2020;1415
27631;14984;0;2016;1416
19754;18050;0;2012;1416
27959;25196;0;2016;1417
25525;22461;0;2016;1418
25246;26231;0;2020;1419
22780;19284;0;2020;1420
27577;22775;0;2020;1421
18624;24117;0;2016;1422
26616;25463;0;2012;1422
23075;19492;2;2020;1423
29921;17948;0;2016;1424
20297;27602;0;2020;1425
27453;17822;0;2020;1426
22107;16258;0;2016;1427
15664;23558;0;2012;1427
29656;20713;0;2012;1428
21894;17680;0;2016;1429
15753;28292;0;2020;1430
20647;15953;0;2020;1431
22025;20131;0;2020;1432
29101;24471;0;2020;1433
25266;16816;0;2020;1434
15790;16120;0;2016;1435
23512;26932;0;2012;1436
23188;24013;0;2020;1437
25253;25926;0;2016;1438
29213;20151;0;2012;1438
20963;25946;0;2016;1439
18369;22290;0;2012;1440
23396;13877;0;2016;1441
28393;22529;0;2012;1442
20424;29784;0;2016;1443
15752;25118;0;2012;1444
15195;18019;0;2020;1445
28831;23255;0;2020;1446
22733;31099;0;2016;1447
15021;18988;0;2012;1447
17498;18480;0;2020;1448
16689;19134;0;2020;1449
20099;28988;0;2012;1450
17765;29981;0;2016;1451
19914;20910;1;2020;1452
29385;22450;0;2020;1453
17987;20232;0;2012;1454
19095;21316;0;2016;1455
27834;21490;0;2012;1455
29436;24871;0;2016;1456
17890;30668;0;2020;1457
17710;17907;0;2012;1458
18687;25021;1;2016;1459
17248;22758;0;2020;1460
16696;18727;0;2016;1461
29009;23828;0;2016;1462
24329;24168;1;2016;1463
17361;31027;0;2012;1464
17431;22818;0;2012;1466
15457;21993;0;2016;1467
27469;22696;0;2012;1468
18524;22275;0;2016;1469
21080;25291;0;2012;1470
17490;23185;1;2020;1471
28646;23313;0;2016;1473
19269;26279;0;2012;1473
28128;28611;0;2020;1474
29343;20418;0;2020;1475
26693;23960;0;2016;1476
18168;20207;0;2012;1476
20734;23576;0;2016;1477
28515;19823;0;2020;1478
23679;18461;0;2012;1479
27468;28509;0;2020;1480
22923;23133;1;2012;1481
18360;18901;0;2016;1482
25772;26903;0;2020;1483
16955;20010;0;2020;1484
26332;25032;0;2016;1485
18394;20042;0;2012;1485
21853;25039;0;2020;1486
28244;19889;0;2016;1487
20462;24860;0;2012;1487
29867;23861;0;2020;1488
15087;19001;0;2020;1489
17209;30672;0;2016;1490
18442;20869;0;2012;1490
20759;23943;0;2012;1491
25902;22951;0;2016;1492
25000;26830;0;2020;1493
28729;17413;0;2012;1494
27669;26427;0;2012;1495
24456;20806;0;2016;1496
23243;26326;0;2016;1497
22730;30335;0;2012;1498
28330;19624;0;2016;1500
27147;29135;1;2016;1501
20170;24495;0;2020;1502
24915;23739;0;2020;1503
20348;29898;1;2016;1504
16001;24001;0;2012;1504
19395;20989;0;2020;1505
15968;27208;0;2016;1506
27253;20912;1;2012;1506
27203;24313;0;2020;1507
15314;18799;0;2020;1508
23057;21144;0;2020;1509
17335;21658;0;2016;1510
20508;23895;1;2016;1511
21357;18495;0;2012;1511
24056;21822;0;2020;1512
28185;17111;0;2020;1513
25228;24063;0;2012;1514
16026;23444;0;2012;1515
17939;22223;1;2016;1516
29647;24895;0;2020;1517
29586;21464;0;2020;1518
22705;19857;0;2012;1519
18203;17592;0;2016;1520
27060;24111;0;2012;1521
16492;18235;0;2012;1522
28983;22893;0;2020;1523
17181;19739;0;2012;1524
15931;18113;0;2020;1525
28264;23328;0;2016;1526
25590;21639;0;2012;1526
16701;17763;0;2016;1527
29809;17363;0;2012;1527
20241;19311;0;2016;1528
25138;20462;0;2016;1529
17405;22763;0;2020;1530
23909;23975;0;2016;1531
26738;21001;0;2012;1532
15104;22149;0;2020;1533
22550;29521;0;2020;1534
20831;13964;0;2020;1535
15582;22404;0;2016;1536
15587;18510;1;2016;1537
20585;17883;0;2020;1538
19096;16487;0;2012;1539
21498;15602;0;2020;1540
17203;21576;0;2020;1541
16913;20796;0;2020;1542
26354;16086;0;2012;1543
18010;27369;0;2016;1544
20777;13174;0;2016;1545
25257;18951;1;2016;1546
27827;18844;0;2012;1546
20302;30293;0;2020;1547
22018;32260;0;2020;1548
25452;24174;1;2016;1549
18064;23062;0;2012;1549
28870;23018;0;2016;1550
23982;27246;0;2012;1550
26223;23695;0;2020;1551
21159;24558;0;2016;1552
29486;21471;0;2020;1553
23667;25925;0;2012;1554
18266;17852;0;2012;1555
27522;21119;0;2016;1556
18976;21963;0;2016;1557
19917;18815;0;2012;1557
26579;22227;0;2020;1558
25931;23831;0;2012;1559
17781;20717;0;2012;1560
23844;29574;0;2020;1561
15266;24068;0;2012;1562
19001;15828;0;2020;1563
23326;17360;1;2016;1564
21228;14482;0;2012;1564
18177;14217;0;2016;1565
25516;23435;0;2016;1566
18927;20337;0;2020;1567
16884;23057;0;2012;1568
17904;22391;0;2020;1569
19137;28712;0;2012;1570
22986;20044;0;2012;1571
28376;21197;0;2020;1572
25441;26340;0;2020;1573
20771;17830;0;2020;1574
24451;21351;1;2020;1575
21937;25967;1;2020;1576
26626;31142;0;2016;1577
23827;28130;0;2012;1577
16660;13697;0;2020;1578
17428;12535;1;2016;1580
19188;26474;0;2020;1581
27114;30735;0;2012;1582
29712;24690;0;2020;1583
17842;24129;0;2016;1584
21463;16429;0;2016;1586
19479;29650;0;2016;1587
23884;25662;0;2020;1588
28592;26501;0;2020;1589
18126;21900;0;2020;1590
16055;23738;0;2016;1591
29862;28727;0;2012;1591
18216;18028;0;2016;1592
18389;21433;0;2016;1593
26421;13906;0;2016;1594
20998;22721;0;2016;1595
26268;14855;0;2012;1596
20901;18075;0;2020;1597
19937;28529;0;2016;1598
28839;17543;0;2012;1598
28392;23341;0;2016;1599
16887;18870;0;2012;1599
29497;16306;0;2016;1600
15764;24289;0;2012;1601
18299;23619;0;2020;1602
20525;20926;0;2016;1603
24590;16032;0;2020;1604
17867;22509;0;2020;1605
24906;28803;0;2020;1606
24621;21992;0;2012;1607
19367;19113;0;2012;1608
21722;25799;0;2016;1609
27863;18381;0;2016;1610
25931;29939;0;2020;1611
28407;20242;1;2020;1612
22691;23577;0;2012;1613
15689;19633;1;2020;1614
22661;21089;0;2020;1615
19431;23690;1;2020;1616
15803;25738;0;2016;1617
15826;29747;0;2016;1618
23883;17227;0;2016;1619
21830;14256;0;2012;1619
27179;13685;0;2012;1620
25641;19681;0;2016;1621
29721;21024;0;2016;1622
20590;23653;0;2016;1623
28586;16747;0;2012;1623
29329;15139;0;2016;1624
25354;14641;0;2020;1625
29147;14856;0;2020;1626
21396;29062;0;2020;1627
23278;20502;0;2016;1628
15238;25185;0;2012;1628
17807;18695;0;2016;1629
25069;28902;0;2012;1629
25534;21096;0;2012;1630
26027;28788;0;2016;1631
24474;21727;0;2016;1632
17304;17665;0;2012;1633
22876;19929;0;2020;1634
16333;17246;0;2016;1635
22219;22740;0;2016;1636
20516;25955;0;2016;1637
23038;17863;0;2012;1638
17848;23285;0;2016;1639
17910;30922;0;2020;1640
22967;21709;0;2016;1641
21126;24333;0;2016;1642
15835;16824;0;2012;1643
23258;31140;0;2012;1645
19541;24907;0;2020;1646
24991;16890;0;2016;1647
26009;19387;0;2012;1648
23837;13420;0;2020;1649
23179;20602;0;2020;1650
18362;24768;0;2020;1651
29689;21043;0;2016;1652
16745;17920;0;2020;1653
23446;21445;0;2012;1654
24592;23312;0;2020;1655
25221;16507;1;2020;1656
23547;24756;0;2020;1657
29332;24424;0;2020;1658
17454;22173;0;2012;1659
19046;26276;0;2020;1660
19417;21645;0;2020;1661
15322;23880;0;2012;1662
16917;19571;0;2020;1663
21460;14991;1;2020;1664
26993;17776;0;2016;1665
15301;23371;0;2016;1666
19271;20379;0;2012;1667
19146;26776;1;2016;1668
19605;26455;0;2016;1669
29736;21464;0;2016;1670
24628;20215;0;2012;1670
17173;30735;0;2020;1671
23392;26330;0;2020;1672
24643;24881;0;2020;1673
22178;21278;0;2016;1674
25433;13990;0;2020;1675
27930;17517;0;2016;1676
18531;30313;1;2012;1676
26878;17848;0;2012;1677
